ds,Competitor_handle,yhat,yhat_lower,yhat_upper
2023-01-30,Comp_E_TrendSeller,56809.12861592189,56701.30479346994,56918.28832795304
2023-01-31,Comp_E_TrendSeller,56870.94314371547,56759.17599042066,56979.121275119585
2023-02-02,Comp_E_TrendSeller,57014.10081657129,56911.68885362281,57128.7486184103
2023-02-04,Comp_E_TrendSeller,57119.79712188985,57014.608235795204,57228.846149861434
2023-02-05,Comp_E_TrendSeller,57184.35570019553,57071.1578579423,57282.85472351496
2023-02-07,Comp_E_TrendSeller,57318.94172641848,57217.70452670726,57422.885852011954
2023-02-08,Comp_E_TrendSeller,57375.18610624901,57276.203643214765,57482.611904143414
2023-02-10,Comp_E_TrendSeller,57520.313248568214,57417.039093840474,57625.94665641108
2023-02-11,Comp_E_TrendSeller,57590.1784712626,57481.92851874935,57695.09905482645
2023-02-12,Comp_E_TrendSeller,57661.908605847086,57555.1614145203,57758.672200149325
2023-02-13,Comp_E_TrendSeller,57738.62592896429,57630.75768999995,57843.452499718915
2023-02-15,Comp_E_TrendSeller,57876.570332182906,57767.44022415863,57991.80412468944
2023-02-16,Comp_E_TrendSeller,57981.62632760793,57872.358961594546,58079.576785936406
2023-02-18,Comp_E_TrendSeller,58116.67211445501,58004.53497948762,58231.323599046
2023-02-20,Comp_E_TrendSeller,58281.22657700766,58171.65814756174,58387.633613002465
2023-02-21,Comp_E_TrendSeller,58376.95791275724,58270.25247326835,58485.96635746623
2023-02-22,Comp_E_TrendSeller,58463.292942642176,58359.798912541155,58574.169803706965
2023-02-24,Comp_E_TrendSeller,58667.52846894226,58564.239126670254,58771.47786165657
2023-02-26,Comp_E_TrendSeller,58865.89336744498,58753.91994765477,58964.25919295712
2023-02-27,Comp_E_TrendSeller,58969.84482474494,58864.723429655605,59081.75469911512
2023-02-28,Comp_E_TrendSeller,59069.678844093054,58960.920828140406,59175.25632203608
2023-03-01,Comp_E_TrendSeller,59159.581841808766,59052.33970764128,59264.98416426155
2023-03-03,Comp_E_TrendSeller,59369.440093004625,59262.58750549941,59469.74393692384
2023-03-04,Comp_E_TrendSeller,59470.15773876388,59359.13826180548,59572.65987423883
2023-03-05,Comp_E_TrendSeller,59571.62086974854,59455.95047011625,59673.86723147718
2023-03-06,Comp_E_TrendSeller,59676.89583895909,59565.508241499876,59783.40537838084
2023-03-08,Comp_E_TrendSeller,59868.30947254473,59763.44539806795,59974.63557489039
2023-03-10,Comp_E_TrendSeller,60078.80447700977,59975.50128117746,60187.81711834835
2023-03-11,Comp_E_TrendSeller,60179.53663794547,60066.66477634122,60289.80159938196
2023-03-12,Comp_E_TrendSeller,60280.85103055522,60174.284539080145,60381.3948533829
2023-03-14,Comp_E_TrendSeller,60486.25569943052,60373.22010276873,60597.78299866234
2023-03-15,Comp_E_TrendSeller,60541.15230850334,60431.91324789395,60644.00287522835
2023-03-16,Comp_E_TrendSeller,60635.32829301854,60530.23738026934,60740.60962823463
2023-03-17,Comp_E_TrendSeller,60680.01791092524,60574.47804859939,60790.07937105983
2023-03-19,Comp_E_TrendSeller,60810.20403290864,60699.61693262971,60918.91939067731
2023-03-21,Comp_E_TrendSeller,60943.62021973351,60827.10433162344,61047.7939629905
2023-03-23,Comp_E_TrendSeller,61091.09310281786,60984.21204361104,61198.692192091585
2023-03-25,Comp_E_TrendSeller,61199.19412985033,61088.419044947164,61310.83146008887
2023-03-27,Comp_E_TrendSeller,61332.58245895054,61219.76499715936,61446.61359831357
2023-03-29,Comp_E_TrendSeller,61450.86329250684,61344.187317919495,61563.14738504928
2023-03-31,Comp_E_TrendSeller,61589.10064330192,61477.5029925229,61694.41778485801
2023-04-01,Comp_E_TrendSeller,61654.251054087275,61546.22512383805,61758.51437497271
2023-04-03,Comp_E_TrendSeller,61790.94434928412,61692.76658930431,61900.884662608754
2023-04-05,Comp_E_TrendSeller,61914.5403606121,61805.56785509689,62019.65192899438
2023-04-06,Comp_E_TrendSeller,62011.69600613647,61898.62084466121,62121.85859195614
2023-04-08,Comp_E_TrendSeller,62130.074125939886,62023.84148914364,62235.698978925575
2023-04-09,Comp_E_TrendSeller,62201.46338192555,62103.65833817134,62303.8583322155
2023-04-10,Comp_E_TrendSeller,62301.34607911676,62185.94556999124,62407.519600419655
2023-04-11,Comp_E_TrendSeller,62397.81840789263,62294.37881933253,62509.390712364315
2023-04-13,Comp_E_TrendSeller,62613.004558301574,62500.07943010484,62710.11918083353
2023-04-15,Comp_E_TrendSeller,62793.50080384145,62691.31402567514,62910.2685134021
2023-04-17,Comp_E_TrendSeller,63003.496326977925,62891.018605299534,63109.281433645076
2023-04-19,Comp_E_TrendSeller,63201.72497789068,63085.47094019486,63309.93540536306
2023-04-21,Comp_E_TrendSeller,63421.99400675996,63310.907972858615,63533.95289287682
2023-04-22,Comp_E_TrendSeller,63528.45745198459,63410.3245181205,63637.74153800434
2023-04-24,Comp_E_TrendSeller,63747.267163914,63641.89764511169,63857.95023098015
2023-04-25,Comp_E_TrendSeller,63854.17944332422,63743.357092719736,63963.83531905755
2023-04-26,Comp_E_TrendSeller,63950.733797258385,63842.34722814869,64053.27815981398
2023-04-27,Comp_E_TrendSeller,64086.39430832113,63976.236885378064,64194.81858274235
2023-04-28,Comp_E_TrendSeller,64172.25799952153,64071.963192007024,64266.57728515336
2023-04-29,Comp_E_TrendSeller,64277.81733727416,64172.64022276875,64382.200902230914
2023-05-01,Comp_E_TrendSeller,64491.87367599676,64373.74165162712,64595.78684896958
2023-05-03,Comp_E_TrendSeller,64687.0776339532,64579.70949006075,64793.62620799851
2023-05-05,Comp_E_TrendSeller,64874.29472363416,64761.45067819153,64975.95503119033
2023-05-06,Comp_E_TrendSeller,64961.9999888234,64858.560466924144,65076.61387540153
2023-05-08,Comp_E_TrendSeller,65139.693196017644,65020.17046089686,65250.17040831629
2023-05-10,Comp_E_TrendSeller,65298.719981873,65189.80069174813,65406.201573040045
2023-05-11,Comp_E_TrendSeller,65411.54279464294,65301.47704644086,65519.855225820116
2023-05-13,Comp_E_TrendSeller,65557.40196580873,65455.069221370366,65658.61388072552
2023-05-14,Comp_E_TrendSeller,65640.75244348672,65530.17632637182,65742.02612386731
2023-05-15,Comp_E_TrendSeller,65727.81991975966,65621.07205981831,65829.09397590277
2023-05-16,Comp_E_TrendSeller,65810.51945711441,65693.89815261117,65912.88837710921
2023-05-17,Comp_E_TrendSeller,65883.2484233828,65774.7127639592,65984.22439181636
2023-05-18,Comp_E_TrendSeller,65995.7565020331,65886.11583120274,66103.07631523734
2023-05-20,Comp_E_TrendSeller,66143.93166434218,66034.68295438791,66257.25150318872
2023-05-22,Comp_E_TrendSeller,66320.2449665408,66213.29080556481,66426.81686606228
2023-05-23,Comp_E_TrendSeller,66407.00815390522,66307.34060599694,66511.79934955848
2023-05-24,Comp_E_TrendSeller,66484.37870654695,66382.93933862627,66598.17661455242
2023-05-25,Comp_E_TrendSeller,66601.95848674278,66490.71906756419,66708.97552052005
2023-05-26,Comp_E_TrendSeller,66670.74154518114,66558.43288522887,66774.07487340282
2023-05-28,Comp_E_TrendSeller,66851.53099418205,66748.150003814,66960.1804243658
2023-05-30,Comp_E_TrendSeller,67038.05047299241,66933.0653080574,67136.69444510443
2023-05-31,Comp_E_TrendSeller,67119.26490665652,67010.87679753092,67217.81610833488
2023-06-01,Comp_E_TrendSeller,67239.92973549836,67139.32543316355,67347.89874040047
2023-06-03,Comp_E_TrendSeller,67402.24251795078,67298.99649036794,67502.57974674655
2023-06-04,Comp_E_TrendSeller,67493.55183693278,67390.78118603877,67602.14545383447
2023-06-06,Comp_E_TrendSeller,67677.05125162652,67567.11716168393,67788.20213917989
2023-06-07,Comp_E_TrendSeller,67754.92250327079,67650.37355918944,67862.59809552734
2023-06-08,Comp_E_TrendSeller,67871.03768319714,67760.23311526445,67968.86022323114
2023-06-09,Comp_E_TrendSeller,67936.50808620428,67823.53829939534,68040.64833409016
2023-06-10,Comp_E_TrendSeller,68020.85217783401,67912.38927353751,68124.30896664974
2023-06-11,Comp_E_TrendSeller,68104.39062055097,68001.66066634751,68212.49719634256
2023-06-13,Comp_E_TrendSeller,68269.92631149566,68165.15599397468,68380.45387612752
2023-06-15,Comp_E_TrendSeller,68443.76113889695,68332.50544213552,68550.66566497256
2023-06-17,Comp_E_TrendSeller,68572.63697264162,68472.64325462982,68677.17975305991
2023-06-19,Comp_E_TrendSeller,68694.8512906015,68594.11763345684,68809.91395925648
2023-06-21,Comp_E_TrendSeller,68797.47250699473,68695.37414714844,68903.49067849896
2023-06-23,Comp_E_TrendSeller,68916.28245577001,68804.8656906275,69022.73280861179
2023-06-25,Comp_E_TrendSeller,69025.13093870005,68919.40005034089,69139.426549826
2023-06-27,Comp_E_TrendSeller,69137.09482243411,69029.35387675077,69244.60860236398
2023-06-29,Comp_E_TrendSeller,69263.92593704702,69152.64245186221,69370.61884661141
2023-07-01,Comp_E_TrendSeller,69352.76682993998,69243.01573477767,69458.76357935829
2023-07-03,Comp_E_TrendSeller,69468.41953583357,69358.4321847476,69567.78295658236
2023-07-05,Comp_E_TrendSeller,69570.1786310721,69464.07007948784,69681.29015216636
2023-07-07,Comp_E_TrendSeller,69692.37312253998,69589.41314910095,69798.42364870277
2023-07-08,Comp_E_TrendSeller,69749.35531177059,69639.12739592613,69857.29717815865
2023-07-09,Comp_E_TrendSeller,69807.1024358188,69707.55225107133,69909.06518782576
2023-07-11,Comp_E_TrendSeller,69925.6260837514,69821.1480259719,70033.37144265958
2023-07-12,Comp_E_TrendSeller,69972.2514026919,69864.95583835639,70082.11329091428
2023-07-13,Comp_E_TrendSeller,70058.04542339648,69955.53674790903,70174.18338680523
2023-07-14,Comp_E_TrendSeller,70094.18077775234,69986.68465266122,70199.2332407422
2023-07-16,Comp_E_TrendSeller,70256.52849128045,70158.32118306862,70359.5024855541
2023-07-17,Comp_E_TrendSeller,70341.20053424688,70230.7831356709,70451.820940938
2023-07-18,Comp_E_TrendSeller,70420.99701221446,70307.75980276558,70522.86204401158
2023-07-19,Comp_E_TrendSeller,70490.19038973695,70387.53076875195,70597.46657823987
2023-07-20,Comp_E_TrendSeller,70598.43517720897,70497.10105420371,70707.49122941568
2023-07-22,Comp_E_TrendSeller,70735.688265216,70636.32071951477,70846.84895238375
2023-07-24,Comp_E_TrendSeller,70897.89465862655,70789.70312459386,71001.69458181442
2023-07-26,Comp_E_TrendSeller,71045.26119415743,70936.65322238734,71152.53413006621
2023-07-27,Comp_E_TrendSeller,71153.77404562403,71046.2010062708,71261.8255148523
2023-07-28,Comp_E_TrendSeller,71213.46825409184,71102.66164940689,71323.05364870226
2023-07-30,Comp_E_TrendSeller,71376.20609049287,71266.98249546556,71484.16777575502
2023-07-31,Comp_E_TrendSeller,71462.99350479821,71356.86599498696,71569.95567115939
2023-08-01,Comp_E_TrendSeller,71546.32612058063,71438.67714069971,71652.90749063242
2023-08-03,Comp_E_TrendSeller,71735.27492993344,71622.4508423913,71843.56332679644
2023-08-05,Comp_E_TrendSeller,71889.79303501197,71779.79413072387,71992.69272894837
2023-08-07,Comp_E_TrendSeller,72074.167491595,71961.448818132,72174.2304617064
2023-08-09,Comp_E_TrendSeller,72246.50097379531,72145.2789910666,72350.38021757748
2023-08-10,Comp_E_TrendSeller,72368.10976875556,72260.37154674971,72475.7851955251
2023-08-11,Comp_E_TrendSeller,72440.91098902335,72332.69803726255,72544.03680806802
2023-08-13,Comp_E_TrendSeller,72628.6180259716,72524.01450638579,72732.84860665673
2023-08-15,Comp_E_TrendSeller,72819.91421067785,72712.63763775377,72934.22015011992
2023-08-16,Comp_E_TrendSeller,72902.53222557296,72793.53206551606,73015.86707483635
2023-08-17,Comp_E_TrendSeller,73023.88635655522,72909.62361734673,73135.83029571817
2023-08-19,Comp_E_TrendSeller,73185.39585725495,73081.05890252344,73291.02634418658
2023-08-21,Comp_E_TrendSeller,73367.57190931521,73270.18694622732,73475.38605928243
2023-08-22,Comp_E_TrendSeller,73454.02521959587,73343.58019125162,73559.5317730373
2023-08-23,Comp_E_TrendSeller,73528.80480448282,73413.94268418572,73641.2553774293
2023-08-25,Comp_E_TrendSeller,73703.36624723411,73595.0696195437,73815.2979870396
2023-08-27,Comp_E_TrendSeller,73864.13332895367,73760.34536046954,73968.1475954461
2023-08-28,Comp_E_TrendSeller,73946.75728964886,73842.12123170767,74051.04242963497
2023-08-30,Comp_E_TrendSeller,74089.93614815516,73981.83083512876,74198.43707201723
2023-09-01,Comp_E_TrendSeller,74249.8435581804,74140.639684494,74360.08954909009
2023-09-03,Comp_E_TrendSeller,74413.69025050571,74307.34220130205,74522.21717151237
2023-09-04,Comp_E_TrendSeller,74500.18220578226,74396.5358598784,74604.01677856845
2023-09-06,Comp_E_TrendSeller,74656.28417091975,74554.44736165921,74765.00907421422
2023-09-07,Comp_E_TrendSeller,74770.26244001772,74672.26942997382,74880.7310760733
2023-09-08,Comp_E_TrendSeller,74836.27425056226,74727.27908878865,74942.40553621734
2023-09-09,Comp_E_TrendSeller,74924.1419900464,74815.62836339361,75031.05205930106
2023-09-11,Comp_E_TrendSeller,75110.38988727416,75001.40924604723,75217.68130973697
2023-09-13,Comp_E_TrendSeller,75289.17004274814,75176.06242847942,75399.45639234007
2023-09-14,Comp_E_TrendSeller,75415.93164250902,75303.08755862202,75528.42351638884
2023-09-16,Comp_E_TrendSeller,75597.02577185218,75495.33084690233,75705.20952201178
2023-09-17,Comp_E_TrendSeller,75701.21649763329,75588.11692520983,75807.59105698073
2023-09-18,Comp_E_TrendSeller,75810.90000735062,75697.83767360871,75906.3950056753
2023-09-19,Comp_E_TrendSeller,75917.67151529471,75811.71468503436,76019.30419931484
2023-09-20,Comp_E_TrendSeller,76015.58651932677,75908.59188053473,76120.080787044
2023-09-21,Comp_E_TrendSeller,76154.04002036713,76055.17056387744,76271.19963367164
2023-09-22,Comp_E_TrendSeller,76244.03719712236,76135.62880581607,76351.30245131101
2023-09-24,Comp_E_TrendSeller,76467.33324955539,76363.15031684983,76571.82414990608
2023-09-25,Comp_E_TrendSeller,76583.45616809775,76471.69840436657,76693.08465382547
2023-09-26,Comp_E_TrendSeller,76695.04216149251,76588.66944599636,76800.70033189573
2023-09-28,Comp_E_TrendSeller,76936.0982124434,76829.92247654825,77043.15644402846
2023-09-29,Comp_E_TrendSeller,77026.03623835831,76924.45206014665,77126.78644758523
2023-10-01,Comp_E_TrendSeller,77244.48821426695,77126.83047143332,77342.09884187735
2023-10-03,Comp_E_TrendSeller,77462.54083434174,77359.27871524266,77565.5688766574
2023-10-04,Comp_E_TrendSeller,77557.45275198882,77450.68657865113,77657.73781641123
2023-10-05,Comp_E_TrendSeller,77690.65821292413,77579.99045384707,77794.22572951776
2023-10-06,Comp_E_TrendSeller,77773.44107803397,77670.18730794037,77882.17121187554
2023-10-07,Comp_E_TrendSeller,77875.49958106418,77768.58916536874,77978.71420401722
2023-10-08,Comp_E_TrendSeller,77977.33545976432,77869.45028076149,78084.19518531377
2023-10-09,Comp_E_TrendSeller,78082.17166437506,77970.47886542711,78192.62525118099
2023-10-11,Comp_E_TrendSeller,78270.95167150731,78162.21542475455,78377.035854861
2023-10-12,Comp_E_TrendSeller,78399.06338483708,78293.02246034498,78500.85664090439
2023-10-13,Comp_E_TrendSeller,78477.63920999023,78372.02075740947,78583.25890447895
2023-10-14,Comp_E_TrendSeller,78574.68044346862,78472.61508171698,78676.85889692984
2023-10-16,Comp_E_TrendSeller,78774.32413464594,78662.88079277941,78880.33118316456
2023-10-17,Comp_E_TrendSeller,78872.01847857129,78768.31606952494,78972.03094434114
2023-10-18,Comp_E_TrendSeller,78959.91322203788,78850.23649066429,79064.0071932253
2023-10-20,Comp_E_TrendSeller,79166.5539566786,79059.20002752652,79272.5226089162
2023-10-21,Comp_E_TrendSeller,79266.17381588937,79152.97916597596,79379.2864014267
2023-10-22,Comp_E_TrendSeller,79366.89180942933,79257.4584319688,79471.53865160796
2023-10-24,Comp_E_TrendSeller,79572.37270578856,79467.94522733356,79672.78090937866
2023-10-25,Comp_E_TrendSeller,79662.9206432714,79554.83275387214,79768.54228456516
2023-10-27,Comp_E_TrendSeller,79873.20135635781,79769.35929727013,79983.35427618829
2023-10-28,Comp_E_TrendSeller,79973.43857785825,79873.95005199566,80068.91598748731
2023-10-30,Comp_E_TrendSeller,80177.06552995226,80065.7252207147,80283.03415492276
2023-10-31,Comp_E_TrendSeller,80274.92519488081,80165.01370422143,80384.85523075599
2023-11-02,Comp_E_TrendSeller,80485.93138461155,80383.12733303412,80597.09140158648
2023-11-04,Comp_E_TrendSeller,80651.90454017319,80545.99140857466,80760.02273429515
2023-11-05,Comp_E_TrendSeller,80750.75732146896,80644.8753981779,80863.49181211769
2023-11-06,Comp_E_TrendSeller,80851.58401587943,80750.2042624033,80957.61517030091
2023-11-07,Comp_E_TrendSeller,80946.12078357868,80844.45792701839,81056.0012031927
2023-11-08,Comp_E_TrendSeller,81028.62999669454,80918.5615568066,81130.29225490891
2023-11-09,Comp_E_TrendSeller,81148.77553417803,81041.89320646945,81250.52636408313
2023-11-11,Comp_E_TrendSeller,81305.72306518583,81195.157242955,81411.57780387878
2023-11-13,Comp_E_TrendSeller,81482.58133653602,81378.74985479611,81589.98547777739
2023-11-14,Comp_E_TrendSeller,81566.91051800741,81460.24913028155,81672.72508338228
2023-11-16,Comp_E_TrendSeller,81752.80420681555,81648.7289478555,81860.868795877
2023-11-18,Comp_E_TrendSeller,81899.27451180383,81788.05304981628,82004.21936573436
2023-11-20,Comp_E_TrendSeller,82073.1899610174,81958.87717793538,82177.37129063901
2023-11-21,Comp_E_TrendSeller,82159.09519067645,82059.40473256576,82267.50133105867
2023-11-23,Comp_E_TrendSeller,82354.29973105642,82245.23181747114,82465.20174690157
2023-11-25,Comp_E_TrendSeller,82517.85489654723,82410.08598441804,82628.98412764109
2023-11-26,Comp_E_TrendSeller,82613.6479678086,82510.21007238766,82719.94079793594
2023-11-27,Comp_E_TrendSeller,82715.50895538156,82609.26716538906,82826.65515308347
2023-11-29,Comp_E_TrendSeller,82871.17044378628,82759.34128284332,82982.80701097021
2023-12-01,Comp_E_TrendSeller,83055.39137773792,82948.6573000793,83165.49198618764
2023-12-02,Comp_E_TrendSeller,83146.37194093426,83036.18460228239,83254.74255688723
2023-12-04,Comp_E_TrendSeller,83339.2211166488,83228.684560757,83444.29445253655
2023-12-05,Comp_E_TrendSeller,83435.535612424,83319.81846135987,83540.23091889005
2023-12-07,Comp_E_TrendSeller,83650.81480501115,83546.62411908485,83749.85508807052
2023-12-08,Comp_E_TrendSeller,83730.06589023616,83628.17791925238,83841.5369639845
2023-12-09,Comp_E_TrendSeller,83830.03214452094,83718.70547126114,83938.39679258065
2023-12-11,Comp_E_TrendSeller,84035.21185142554,83925.6600443604,84137.09951358127
2023-12-13,Comp_E_TrendSeller,84223.26143925234,84119.30811121805,84332.70891359281
2023-12-15,Comp_E_TrendSeller,84426.66389785119,84324.90028863723,84533.78746126001
2023-12-17,Comp_E_TrendSeller,84616.29387233048,84504.77822866532,84725.65219111342
2023-12-18,Comp_E_TrendSeller,84712.69946979854,84593.35146866522,84822.36414140345
2023-12-20,Comp_E_TrendSeller,84880.81818625242,84782.28537224505,84984.18157841927
2023-12-22,Comp_E_TrendSeller,85060.46954653221,84955.59368169543,85171.33125765107
2023-12-23,Comp_E_TrendSeller,85143.00668011633,85039.96190765372,85245.36099225991
2023-12-24,Comp_E_TrendSeller,85224.19158436752,85114.50560452495,85325.17195873601
2023-12-25,Comp_E_TrendSeller,85307.37978931035,85197.45680731213,85411.04886924823
2023-12-27,Comp_E_TrendSeller,85449.74476627688,85345.5132129623,85554.40298891462
2023-12-29,Comp_E_TrendSeller,85605.71102088461,85501.44610409929,85712.66653506705
2023-12-30,Comp_E_TrendSeller,85677.524755921,85568.88472104762,85782.98589278571
2023-12-31,Comp_E_TrendSeller,85749.03104188266,85644.78745512891,85852.92294058498
2024-01-01,Comp_E_TrendSeller,85823.47395073745,85712.57654688964,85935.830735684
2024-01-03,Comp_E_TrendSeller,85951.23995116387,85846.20505016333,86064.50127585574
2024-01-04,Comp_E_TrendSeller,86048.659237684,85944.12394227971,86151.81824040202
2024-01-06,Comp_E_TrendSeller,86163.9875943581,86063.30741439637,86267.02775692474
2024-01-07,Comp_E_TrendSeller,86232.0558477948,86128.20577316273,86341.20249400445
2024-01-09,Comp_E_TrendSeller,86370.66731977122,86263.26289408442,86476.84026491382
2024-01-10,Comp_E_TrendSeller,86427.25086562037,86318.91732781501,86536.46428206147
2024-01-11,Comp_E_TrendSeller,86523.03877903828,86413.17008967476,86631.70317198757
2024-01-12,Comp_E_TrendSeller,86569.24453106876,86464.46923051421,86676.6249945985
2024-01-13,Comp_E_TrendSeller,86635.45588639569,86525.9065452554,86735.35952569224
2024-01-15,Comp_E_TrendSeller,86770.32031878633,86655.76695303523,86886.23426476285
2024-01-17,Comp_E_TrendSeller,86888.18055862142,86786.31593652921,86998.54401105065
2024-01-18,Comp_E_TrendSeller,86980.66591445215,86873.99319637184,87082.67603281951
2024-01-19,Comp_E_TrendSeller,87023.24067378115,86914.12910922717,87134.4299763626
2024-01-21,Comp_E_TrendSeller,87147.81642741019,87037.88091106163,87257.88453882608
2024-01-22,Comp_E_TrendSeller,87213.29363510634,87116.48294961259,87304.89258260437
2024-01-24,Comp_E_TrendSeller,87323.31153600442,87220.36018428771,87435.5668736462
2024-01-26,Comp_E_TrendSeller,87450.39517446427,87341.05313295126,87562.56392028634
2024-01-28,Comp_E_TrendSeller,87567.64862001024,87459.33319885231,87667.18524253453
2024-01-30,Comp_E_TrendSeller,87687.69980909173,87583.78200585087,87791.56249259718
2024-01-31,Comp_E_TrendSeller,87735.20125464475,87630.413945942,87840.17306675622
2024-02-01,Comp_E_TrendSeller,87822.21334907346,87710.10231247701,87936.94793534339
2024-02-03,Comp_E_TrendSeller,87918.62454630315,87808.95098043916,88035.4665302549
2024-02-05,Comp_E_TrendSeller,88042.3786325168,87937.12325497289,88142.90472988195
2024-02-07,Comp_E_TrendSeller,88153.69048273806,88048.83263222309,88264.22795210504
2024-02-09,Comp_E_TrendSeller,88287.97810206932,88180.72365393603,88394.99389453014
2024-02-11,Comp_E_TrendSeller,88421.47756761553,88306.03889816125,88528.07604369604
2024-02-13,Comp_E_TrendSeller,88563.46385460769,88453.97292942507,88676.23930773583
2024-02-15,Comp_E_TrendSeller,88724.83133821853,88613.59498372691,88833.36991439492
2024-02-16,Comp_E_TrendSeller,88777.65462395358,88665.7151709881,88882.22591940434
2024-02-17,Comp_E_TrendSeller,88851.89969313076,88745.40089655336,88965.98683438585
2024-02-18,Comp_E_TrendSeller,88927.92216434119,88828.67862664268,89035.37954417308
2024-02-20,Comp_E_TrendSeller,89086.13392942124,88978.74386712613,89195.17357234692
2024-02-22,Comp_E_TrendSeller,89262.50655735686,89152.72856476255,89373.4460051234
2024-02-24,Comp_E_TrendSeller,89402.8464097554,89300.10681882873,89517.36377249555
2024-02-26,Comp_E_TrendSeller,89570.92851520801,89463.74525839117,89678.85628391395
2024-02-27,Comp_E_TrendSeller,89653.08312689966,89555.68792173038,89757.58759213303
2024-02-29,Comp_E_TrendSeller,89837.3944364841,89729.61798075859,89948.32134693366
2024-03-01,Comp_E_TrendSeller,89900.27529960615,89785.91047833159,90004.4558405516
2024-03-03,Comp_E_TrendSeller,90067.72666206837,89956.00407659526,90174.22436882554
2024-03-05,Comp_E_TrendSeller,90239.27824590122,90134.84827054625,90355.25073626652
2024-03-07,Comp_E_TrendSeller,90425.41725412547,90324.34208795296,90533.5061144111
2024-03-09,Comp_E_TrendSeller,90589.44753930773,90483.64166499142,90692.5538306123
2024-03-11,Comp_E_TrendSeller,90778.577021933,90666.44043952375,90888.70837864114
2024-03-13,Comp_E_TrendSeller,90951.96023090002,90839.82932707074,91059.39913117254
2024-03-14,Comp_E_TrendSeller,91072.78152923113,90968.78362497245,91181.07091462029
2024-03-15,Comp_E_TrendSeller,91144.1231846019,91033.74619110009,91259.92653209069
2024-03-17,Comp_E_TrendSeller,91327.62402740798,91229.81238427725,91430.28100108319
2024-03-18,Comp_E_TrendSeller,91423.28300516274,91315.8175402306,91522.16365062237
2024-03-19,Comp_E_TrendSeller,91514.3473750332,91404.91806729887,91623.62901791019
2024-03-20,Comp_E_TrendSeller,91595.07350528706,91484.22504603711,91706.10875983634
2024-03-22,Comp_E_TrendSeller,91785.62764413825,91680.51969053927,91892.82353226791
2024-03-24,Comp_E_TrendSeller,91967.67960433425,91860.77204665159,92075.62425206945
2024-03-26,Comp_E_TrendSeller,92153.35654323037,92050.78753577422,92259.06985588236
2024-03-28,Comp_E_TrendSeller,92353.75878460427,92247.43517662752,92458.57517755727
2024-03-30,Comp_E_TrendSeller,92515.7704459733,92409.00729368303,92620.03833165941
2024-04-01,Comp_E_TrendSeller,92704.37169419402,92596.16465080382,92805.83426496992
2024-04-03,Comp_E_TrendSeller,92879.45611363847,92773.73734079722,92987.06498312278
2024-04-04,Comp_E_TrendSeller,92992.15546041317,92886.43146352503,93094.39221223425
2024-04-06,Comp_E_TrendSeller,93141.32795829064,93041.35737778762,93247.52513980118
2024-04-07,Comp_E_TrendSeller,93227.98449527439,93119.37087958743,93336.77432262794
2024-04-08,Comp_E_TrendSeller,93319.35098170556,93210.34866690284,93425.38403873381
2024-04-10,Comp_E_TrendSeller,93485.98271007439,93380.89716309463,93593.09940888977
2024-04-11,Comp_E_TrendSeller,93605.19326167359,93493.97563446457,93713.59300810003
2024-04-12,Comp_E_TrendSeller,93676.1400034321,93560.54286547902,93784.14623112109
2024-04-14,Comp_E_TrendSeller,93862.50840018768,93759.46727174825,93972.23061062752
2024-04-15,Comp_E_TrendSeller,93961.38572483648,93851.65964910813,94068.88187917751
2024-04-16,Comp_E_TrendSeller,94056.79431422324,93955.59507781308,94161.39504896817
2024-04-18,Comp_E_TrendSeller,94269.27689375945,94166.77656603997,94376.81160411121
2024-04-20,Comp_E_TrendSeller,94445.62930321293,94336.20587659425,94549.0860805355
2024-04-21,Comp_E_TrendSeller,94545.39966056889,94437.84503154019,94646.38963610872
2024-04-23,Comp_E_TrendSeller,94748.90395009989,94647.19059001554,94854.7554569391
2024-04-24,Comp_E_TrendSeller,94838.35532113652,94723.50756832723,94943.7391501182
2024-04-25,Comp_E_TrendSeller,94967.09998517015,94866.54020102756,95077.02003998664
2024-04-26,Comp_E_TrendSeller,95044.6054880741,94939.52716980281,95160.98045440167
2024-04-28,Comp_E_TrendSeller,95239.4723012837,95133.6965015999,95348.53530684611
2024-04-30,Comp_E_TrendSeller,95435.45811109315,95324.56654536808,95540.04423965339
2024-05-01,Comp_E_TrendSeller,95519.76632619508,95416.61409458633,95636.8058698593
2024-05-03,Comp_E_TrendSeller,95715.002973193,95600.27402641546,95830.9774166244
2024-05-04,Comp_E_TrendSeller,95806.72583424987,95704.27274140989,95920.71502810322
2024-05-05,Comp_E_TrendSeller,95898.12246803886,95789.78456644798,96006.47845672317
2024-05-06,Comp_E_TrendSeller,95992.32037384006,95890.45448438368,96101.72141695695
2024-05-08,Comp_E_TrendSeller,96158.88357779029,96042.88219457543,96263.50284622787
2024-05-10,Comp_E_TrendSeller,96341.66080855559,96241.37405635852,96447.66250865809
2024-05-12,Comp_E_TrendSeller,96514.19302127349,96409.25472655633,96624.64259005652
2024-05-13,Comp_E_TrendSeller,96604.12883441112,96491.34692289506,96710.89726319264
2024-05-15,Comp_E_TrendSeller,96764.73612225727,96662.11024691624,96876.83831050571
2024-05-16,Comp_E_TrendSeller,96879.57031412514,96775.00242705828,96989.36352021915
2024-05-17,Comp_E_TrendSeller,96945.38999136766,96834.95288725606,97057.11994306628
2024-05-19,Comp_E_TrendSeller,97119.75640945298,97014.64705749437,97219.44018565537
