Competitor_handle,ds,follower_count,avg_engagement_rate
Comp_C_GlobalCart,2024-09-16,100073.5,0.0112
Comp_C_GlobalCart,2024-09-18,100265.5,0.0205
Comp_C_GlobalCart,2024-09-20,100463.5,0.0191
Comp_C_GlobalCart,2024-09-21,100611.5,0.0185
Comp_C_GlobalCart,2024-09-23,100832.5,0.0151
Comp_C_GlobalCart,2024-09-25,101017.5,0.021
Comp_C_GlobalCart,2024-09-26,101167.5,0.0078
Comp_C_GlobalCart,2024-09-27,101259.5,0.0233
Comp_C_GlobalCart,2024-09-28,101339.5,0.0128
Comp_C_GlobalCart,2024-09-30,101393.5,0.0129
Comp_C_GlobalCart,2024-10-02,101543.5,0.0185
Comp_C_GlobalCart,2024-10-04,101641.5,0.0199
Comp_C_GlobalCart,2024-10-06,101810.5,0.0161
Comp_C_GlobalCart,2024-10-07,102000.5,0.0107
Comp_C_GlobalCart,2024-10-08,102102.5,0.0103
Comp_C_GlobalCart,2024-10-10,102277.5,0.0066
Comp_C_GlobalCart,2024-10-11,102402.5,0.0147
Comp_C_GlobalCart,2024-10-12,102512.5,0.0207
Comp_C_GlobalCart,2024-10-13,102646.5,0.0109
Comp_C_GlobalCart,2024-10-14,102776.5,0.0158
Comp_C_GlobalCart,2024-10-16,102952.5,0.0069
Comp_C_GlobalCart,2024-10-17,103125.5,0.0084
Comp_C_GlobalCart,2024-10-19,103231.5,0.0135
Comp_C_GlobalCart,2024-10-21,103382.5,0.0152
Comp_C_GlobalCart,2024-10-22,103593.5,0.0129
Comp_C_GlobalCart,2024-10-24,103797.5,0.0129
Comp_C_GlobalCart,2024-10-25,103864.5,0.0113
Comp_C_GlobalCart,2024-10-26,103975.5,0.012
Comp_C_GlobalCart,2024-10-28,104120.5,0.0056
Comp_C_GlobalCart,2024-10-30,104340.5,0.006
Comp_C_GlobalCart,2024-10-31,104533.5,0.0083
Comp_C_GlobalCart,2024-11-02,104718.5,0.0189
Comp_C_GlobalCart,2024-11-03,104829.5,0.0073
Comp_C_GlobalCart,2024-11-04,105028.5,0.0111
Comp_C_GlobalCart,2024-11-06,105122.5,0.0205
Comp_C_GlobalCart,2024-11-08,105221.5,0.0146
Comp_C_GlobalCart,2024-11-09,105317.5,0.0129
Comp_C_GlobalCart,2024-11-10,105380.5,0.0177
Comp_C_GlobalCart,2024-11-12,105499.5,0.0133
Comp_C_GlobalCart,2024-11-13,105606.5,0.0166
Comp_C_GlobalCart,2024-11-14,105824.5,0.0199
Comp_C_GlobalCart,2024-11-16,105922.5,0.0079
Comp_C_GlobalCart,2024-11-17,106036.5,0.0217
Comp_C_GlobalCart,2024-11-19,106245.5,0.0069
Comp_C_GlobalCart,2024-11-20,106348.5,0.016
Comp_C_GlobalCart,2024-11-21,106456.5,0.0159
Comp_C_GlobalCart,2024-11-23,106605.5,0.015
Comp_C_GlobalCart,2024-11-24,106794.5,0.0102
Comp_C_GlobalCart,2024-11-25,106916.5,0.0076
Comp_C_GlobalCart,2024-11-26,107069.5,0.0126
Comp_C_GlobalCart,2024-11-28,107281.5,0.0115
Comp_C_GlobalCart,2024-11-29,107403.5,0.0095
Comp_C_GlobalCart,2024-12-01,107562.5,0.0202
Comp_C_GlobalCart,2024-12-02,107681.5,0.0085
Comp_C_GlobalCart,2024-12-03,107860.5,0.0207
Comp_C_GlobalCart,2024-12-04,108044.5,0.0058
Comp_C_GlobalCart,2024-12-06,108225.5,0.0194
Comp_C_GlobalCart,2024-12-08,108345.5,0.0227
Comp_C_GlobalCart,2024-12-10,108480.5,0.0174
Comp_C_GlobalCart,2024-12-12,108646.5,0.0057
Comp_C_GlobalCart,2024-12-13,108776.5,0.0074
Comp_C_GlobalCart,2024-12-14,108882.5,0.0158
Comp_C_GlobalCart,2024-12-15,108984.5,0.0103
Comp_C_GlobalCart,2024-12-17,109072.5,0.0078
Comp_C_GlobalCart,2024-12-19,109230.5,0.0092
Comp_C_GlobalCart,2024-12-20,109323.5,0.0144
Comp_C_GlobalCart,2024-12-21,109556.5,0.0126
Comp_C_GlobalCart,2024-12-22,109761.5,0.0166
Comp_C_GlobalCart,2024-12-23,109904.5,0.0076
Comp_C_GlobalCart,2024-12-24,110079.5,0.0063
Comp_C_GlobalCart,2024-12-25,110194.5,0.0135
Comp_C_GlobalCart,2024-12-27,110335.5,0.0193
Comp_C_GlobalCart,2024-12-29,110444.5,0.0113
Comp_C_GlobalCart,2024-12-31,110569.5,0.0078
Comp_C_GlobalCart,2025-01-01,110659.0,0.0095
Comp_C_GlobalCart,2025-01-03,110790.5,0.0127
Comp_C_GlobalCart,2025-01-04,110969.5,0.0169
Comp_C_GlobalCart,2025-01-05,111075.5,0.0153
Comp_C_GlobalCart,2025-01-07,111223.5,0.0078
Comp_C_GlobalCart,2025-01-08,111343.5,0.007
Comp_C_GlobalCart,2025-01-10,111498.0,0.0175
Comp_C_GlobalCart,2025-01-12,111648.5,0.0117
Comp_C_GlobalCart,2025-01-13,111822.5,0.0202
Comp_C_GlobalCart,2025-01-15,111882.5,0.0137
Comp_C_GlobalCart,2025-01-16,111943.5,0.0219
Comp_C_GlobalCart,2025-01-17,112064.5,0.0085
Comp_C_GlobalCart,2025-01-18,112144.0,0.0168
Comp_C_GlobalCart,2025-01-19,112230.5,0.0072
Comp_C_GlobalCart,2025-01-21,112386.5,0.0218
Comp_C_GlobalCart,2025-01-23,112506.5,0.0094
Comp_C_GlobalCart,2025-01-24,112545.5,0.0078
Comp_C_GlobalCart,2025-01-25,112704.5,0.0066
Comp_C_GlobalCart,2025-01-26,112808.5,0.0091
Comp_C_GlobalCart,2025-01-28,112940.0,0.0062
Comp_C_GlobalCart,2025-01-30,113043.0,0.0148
Comp_C_GlobalCart,2025-01-31,113148.5,0.0209
Comp_C_GlobalCart,2025-02-02,113227.5,0.0086
Comp_C_GlobalCart,2025-02-03,113421.5,0.0161
Comp_C_GlobalCart,2025-02-04,113644.5,0.0109
Comp_C_GlobalCart,2025-02-06,113754.5,0.0105
Comp_D_ECommercePro,2023-01-02,52917.5,0.0099
Comp_D_ECommercePro,2023-01-04,53056.5,0.0153
Comp_D_ECommercePro,2023-01-06,53118.5,0.0076
Comp_D_ECommercePro,2023-01-08,53270.5,0.0108
Comp_D_ECommercePro,2023-01-09,53343.0,0.0103
Comp_D_ECommercePro,2023-01-10,53447.0,0.0117
Comp_D_ECommercePro,2023-01-11,53567.5,0.0189
Comp_D_ECommercePro,2023-01-12,53726.5,0.0183
Comp_D_ECommercePro,2023-01-13,53912.0,0.0072
Comp_D_ECommercePro,2023-01-15,53955.5,0.0208
Comp_D_ECommercePro,2023-01-16,54065.5,0.0137
Comp_D_ECommercePro,2023-01-17,54227.0,0.0069
Comp_D_ECommercePro,2023-01-18,54353.0,0.0183
Comp_D_ECommercePro,2023-01-19,54479.0,0.0175
Comp_D_ECommercePro,2023-01-21,54569.5,0.0065
Comp_D_ECommercePro,2023-01-22,54766.5,0.0212
Comp_D_ECommercePro,2023-01-24,54933.0,0.0199
Comp_D_ECommercePro,2023-01-26,55077.0,0.0123
Comp_D_ECommercePro,2023-01-27,55245.0,0.0182
Comp_D_ECommercePro,2023-01-29,55401.0,0.0101
Comp_D_ECommercePro,2023-01-30,55562.5,0.0079
Comp_D_ECommercePro,2023-02-01,55637.5,0.0153
Comp_D_ECommercePro,2023-02-03,55711.5,0.0183
Comp_D_ECommercePro,2023-02-04,55888.5,0.0093
Comp_D_ECommercePro,2023-02-06,56040.5,0.018
Comp_D_ECommercePro,2023-02-07,56207.5,0.0191
Comp_D_ECommercePro,2023-02-09,56289.5,0.0058
Comp_D_ECommercePro,2023-02-10,56332.5,0.0089
Comp_D_ECommercePro,2023-02-11,56483.5,0.0055
Comp_D_ECommercePro,2023-02-13,56701.5,0.0215
Comp_D_ECommercePro,2023-02-14,56832.5,0.0187
Comp_D_ECommercePro,2023-02-15,57005.5,0.0066
Comp_D_ECommercePro,2023-02-17,57158.5,0.0178
Comp_D_ECommercePro,2023-02-19,57234.5,0.0202
Comp_D_ECommercePro,2023-02-21,57421.5,0.0114
Comp_D_ECommercePro,2023-02-22,57509.5,0.0093
Comp_D_ECommercePro,2023-02-23,57623.5,0.0191
Comp_D_ECommercePro,2023-02-24,57796.5,0.0217
Comp_D_ECommercePro,2023-02-25,57957.5,0.0145
Comp_D_ECommercePro,2023-02-27,58040.5,0.0202
Comp_D_ECommercePro,2023-03-01,58183.5,0.0203
Comp_D_ECommercePro,2023-03-03,58285.5,0.0119
Comp_D_ECommercePro,2023-03-04,58358.5,0.0199
Comp_D_ECommercePro,2023-03-05,58478.5,0.0183
Comp_D_ECommercePro,2023-03-07,58517.5,0.0072
Comp_D_ECommercePro,2023-03-09,58661.5,0.011
Comp_D_ECommercePro,2023-03-10,58786.5,0.0079
Comp_D_ECommercePro,2023-03-12,58861.5,0.0234
Comp_D_ECommercePro,2023-03-13,58963.5,0.015
Comp_D_ECommercePro,2023-03-14,59073.5,0.0083
Comp_D_ECommercePro,2023-03-16,59254.5,0.0098
Comp_D_ECommercePro,2023-03-17,59294.5,0.0156
Comp_D_ECommercePro,2023-03-18,59475.5,0.0186
Comp_D_ECommercePro,2023-03-20,59605.5,0.0153
Comp_D_ECommercePro,2023-03-21,59748.5,0.0143
Comp_D_ECommercePro,2023-03-22,59903.5,0.0172
Comp_D_ECommercePro,2023-03-23,60120.5,0.0103
Comp_D_ECommercePro,2023-03-25,60259.5,0.0216
Comp_D_ECommercePro,2023-03-27,60436.5,0.012
Comp_D_ECommercePro,2023-03-29,60469.5,0.0181
Comp_D_ECommercePro,2023-03-31,60563.5,0.0086
Comp_D_ECommercePro,2023-04-02,60680.5,0.0206
Comp_D_ECommercePro,2023-04-04,60794.5,0.0119
Comp_D_ECommercePro,2023-04-05,60974.5,0.0194
Comp_D_ECommercePro,2023-04-06,61033.5,0.0178
Comp_D_ECommercePro,2023-04-08,61234.5,0.02
Comp_D_ECommercePro,2023-04-09,61358.5,0.0164
Comp_D_ECommercePro,2023-04-10,61421.5,0.0073
Comp_D_ECommercePro,2023-04-11,61537.5,0.0106
Comp_D_ECommercePro,2023-04-13,61650.5,0.0077
Comp_D_ECommercePro,2023-04-14,61755.5,0.0117
Comp_D_ECommercePro,2023-04-16,61959.5,0.0126
Comp_D_ECommercePro,2023-04-18,62155.5,0.0134
Comp_D_ECommercePro,2023-04-20,62275.5,0.0144
Comp_D_ECommercePro,2023-04-22,62408.5,0.0085
Comp_D_ECommercePro,2023-04-23,62613.5,0.0082
Comp_D_ECommercePro,2023-04-24,62802.5,0.0062
Comp_D_ECommercePro,2023-04-25,62945.5,0.0193
Comp_D_ECommercePro,2023-04-26,63113.5,0.0207
Comp_D_ECommercePro,2023-04-28,63314.5,0.0206
Comp_D_ECommercePro,2023-04-29,63459.5,0.0113
Comp_D_ECommercePro,2023-04-30,63561.5,0.0198
Comp_D_ECommercePro,2023-05-01,63761.5,0.0126
Comp_D_ECommercePro,2023-05-03,63874.5,0.0163
Comp_D_ECommercePro,2023-05-05,63976.5,0.0106
Comp_D_ECommercePro,2023-05-07,64130.5,0.0201
Comp_D_ECommercePro,2023-05-09,64147.5,0.0136
Comp_D_ECommercePro,2023-05-11,64188.5,0.0059
Comp_D_ECommercePro,2023-05-12,64238.5,0.0118
Comp_D_ECommercePro,2023-05-14,64267.5,0.021
Comp_D_ECommercePro,2023-05-16,64407.5,0.0149
Comp_D_ECommercePro,2023-05-18,64541.5,0.0158
Comp_D_ECommercePro,2023-05-20,64636.5,0.0219
Comp_D_ECommercePro,2023-05-22,64674.5,0.012
Comp_D_ECommercePro,2023-05-23,64835.5,0.0069
Comp_D_ECommercePro,2023-05-24,64923.5,0.0089
Comp_D_ECommercePro,2023-05-26,65039.5,0.0207
Comp_D_ECommercePro,2023-05-28,65208.5,0.0144
Comp_D_ECommercePro,2023-05-30,65400.5,0.0163
Comp_D_ECommercePro,2023-06-01,65530.5,0.0161
Comp_D_ECommercePro,2023-06-03,65687.5,0.0224
Comp_D_ECommercePro,2023-06-05,65747.5,0.0226
Comp_D_ECommercePro,2023-06-06,65889.5,0.0197
Comp_D_ECommercePro,2023-06-07,66037.5,0.0063
Comp_D_ECommercePro,2023-06-09,66108.5,0.0168
Comp_D_ECommercePro,2023-06-10,66225.5,0.0064
Comp_D_ECommercePro,2023-06-12,66447.5,0.0208
Comp_D_ECommercePro,2023-06-14,66520.5,0.0136
Comp_D_ECommercePro,2023-06-16,66656.5,0.023
Comp_D_ECommercePro,2023-06-18,66712.5,0.0118
Comp_D_ECommercePro,2023-06-20,66773.5,0.0183
Comp_D_ECommercePro,2023-06-22,66934.5,0.0132
Comp_D_ECommercePro,2023-06-24,67148.5,0.0176
Comp_D_ECommercePro,2023-06-26,67252.5,0.0097
Comp_D_ECommercePro,2023-06-27,67353.5,0.0149
Comp_D_ECommercePro,2023-06-28,67474.5,0.0164
Comp_D_ECommercePro,2023-06-29,67665.5,0.023
Comp_D_ECommercePro,2023-07-01,67744.5,0.0173
Comp_D_ECommercePro,2023-07-03,67877.5,0.0071
Comp_D_ECommercePro,2023-07-04,67951.0,0.0091
Comp_D_ECommercePro,2023-07-06,68086.0,0.0084
Comp_D_ECommercePro,2023-07-07,68258.5,0.0133
Comp_D_ECommercePro,2023-07-09,68438.0,0.0189
Comp_D_ECommercePro,2023-07-11,68589.5,0.0175
Comp_D_ECommercePro,2023-07-12,68716.0,0.0101
Comp_D_ECommercePro,2023-07-14,68886.5,0.0075
Comp_D_ECommercePro,2023-07-16,68998.5,0.0119
Comp_D_ECommercePro,2023-07-17,69138.0,0.0112
Comp_D_ECommercePro,2023-07-18,69192.0,0.0087
Comp_D_ECommercePro,2023-07-20,69260.0,0.0071
Comp_D_ECommercePro,2023-07-22,69369.0,0.0104
Comp_D_ECommercePro,2023-07-24,69563.0,0.0194
Comp_D_ECommercePro,2023-07-26,69723.0,0.0202
Comp_D_ECommercePro,2023-07-28,69775.0,0.0108
Comp_D_ECommercePro,2023-07-30,69870.5,0.0185
Comp_D_ECommercePro,2023-07-31,70017.0,0.0162
Comp_D_ECommercePro,2023-08-01,70132.0,0.013
Comp_D_ECommercePro,2023-08-02,70274.0,0.0099
Comp_D_ECommercePro,2023-08-03,70400.0,0.0089
Comp_D_ECommercePro,2023-08-05,70501.0,0.0148
Comp_D_ECommercePro,2023-08-07,70581.0,0.0128
Comp_D_ECommercePro,2023-08-08,70685.0,0.0153
Comp_D_ECommercePro,2023-08-09,70813.0,0.0074
Comp_D_ECommercePro,2023-08-10,71017.0,0.0125
Comp_D_ECommercePro,2023-08-12,71188.0,0.0083
Comp_D_ECommercePro,2023-08-14,71338.0,0.016
Comp_D_ECommercePro,2023-08-15,71433.0,0.02
Comp_D_ECommercePro,2023-08-16,71594.0,0.0114
Comp_D_ECommercePro,2023-08-17,71726.0,0.0152
Comp_D_ECommercePro,2023-08-19,71792.0,0.0086
Comp_D_ECommercePro,2023-08-21,71886.0,0.0185
Comp_D_ECommercePro,2023-08-23,72072.0,0.0194
Comp_D_ECommercePro,2023-08-24,72274.0,0.0195
Comp_D_ECommercePro,2023-08-25,72442.0,0.0112
Comp_D_ECommercePro,2023-08-26,72524.0,0.0199
Comp_D_ECommercePro,2023-08-27,72614.0,0.0089
Comp_D_ECommercePro,2023-08-29,72717.0,0.0071
Comp_D_ECommercePro,2023-08-31,72880.0,0.0201
Comp_D_ECommercePro,2023-09-02,72891.0,0.0075
Comp_D_ECommercePro,2023-09-03,72984.0,0.0161
Comp_D_ECommercePro,2023-09-05,73031.0,0.017
Comp_D_ECommercePro,2023-09-07,73235.0,0.0205
Comp_D_ECommercePro,2023-09-08,73350.0,0.0181
Comp_D_ECommercePro,2023-09-10,73480.0,0.0095
Comp_D_ECommercePro,2023-09-11,73622.0,0.0064
Comp_D_ECommercePro,2023-09-13,73770.0,0.0212
Comp_D_ECommercePro,2023-09-14,73983.0,0.0164
Comp_D_ECommercePro,2023-09-15,74128.0,0.0144
Comp_D_ECommercePro,2023-09-17,74242.0,0.0152
Comp_D_ECommercePro,2023-09-19,74340.0,0.0173
Comp_D_ECommercePro,2023-09-20,74526.0,0.019
Comp_D_ECommercePro,2023-09-21,74618.0,0.0191
Comp_D_ECommercePro,2023-09-22,74727.0,0.0063
Comp_D_ECommercePro,2023-09-23,74957.0,0.012
Comp_D_ECommercePro,2023-09-25,75078.0,0.006
Comp_D_ECommercePro,2023-09-26,75282.0,0.016
Comp_D_ECommercePro,2023-09-28,75402.0,0.0129
Comp_D_ECommercePro,2023-09-29,75483.0,0.0111
Comp_D_ECommercePro,2023-10-01,75509.0,0.0112
Comp_D_ECommercePro,2023-10-02,75705.0,0.0143
Comp_D_ECommercePro,2023-10-03,75819.0,0.0143
Comp_D_ECommercePro,2023-10-05,75952.0,0.0075
Comp_D_ECommercePro,2023-10-07,76108.0,0.0117
Comp_D_ECommercePro,2023-10-08,76195.0,0.0191
Comp_D_ECommercePro,2023-10-09,76313.0,0.0125
Comp_D_ECommercePro,2023-10-10,76466.0,0.0217
Comp_D_ECommercePro,2023-10-11,76616.0,0.0203
Comp_D_ECommercePro,2023-10-12,76732.0,0.0154
Comp_D_ECommercePro,2023-10-14,76769.0,0.0213
Comp_D_ECommercePro,2023-10-15,76835.0,0.0064
Comp_D_ECommercePro,2023-10-16,77009.0,0.0147
Comp_D_ECommercePro,2023-10-17,77124.0,0.0098
Comp_D_ECommercePro,2023-10-19,77291.0,0.0153
Comp_D_ECommercePro,2023-10-20,77382.0,0.0105
Comp_D_ECommercePro,2023-10-21,77582.0,0.0189
Comp_D_ECommercePro,2023-10-23,77705.0,0.0093
Comp_D_ECommercePro,2023-10-24,77823.0,0.0136
Comp_D_ECommercePro,2023-10-26,77895.0,0.0193
Comp_D_ECommercePro,2023-10-27,78076.0,0.0173
Comp_D_ECommercePro,2023-10-29,78246.0,0.0194
Comp_D_ECommercePro,2023-10-30,78313.0,0.0111
Comp_D_ECommercePro,2023-11-01,78510.0,0.0136
Comp_D_ECommercePro,2023-11-02,78628.0,0.0076
Comp_D_ECommercePro,2023-11-03,78764.0,0.0095
Comp_D_ECommercePro,2023-11-04,78886.0,0.0138
Comp_D_ECommercePro,2023-11-06,79050.0,0.0204
Comp_D_ECommercePro,2023-11-08,79172.0,0.0176
Comp_D_ECommercePro,2023-11-10,79347.0,0.019
Comp_D_ECommercePro,2023-11-12,79478.0,0.0158
Comp_D_ECommercePro,2023-11-13,79573.0,0.0058
Comp_D_ECommercePro,2023-11-14,79744.0,0.0081
Comp_D_ECommercePro,2023-11-16,79892.0,0.0096
Comp_D_ECommercePro,2023-11-17,79985.0,0.0194
Comp_D_ECommercePro,2023-11-18,80113.0,0.0167
Comp_D_ECommercePro,2023-11-19,80234.0,0.0104
Comp_D_ECommercePro,2023-11-20,80460.0,0.0095
Comp_D_ECommercePro,2023-11-21,80629.0,0.0141
Comp_D_ECommercePro,2023-11-23,80687.0,0.0118
Comp_D_ECommercePro,2023-11-24,80722.0,0.0118
Comp_D_ECommercePro,2023-11-26,80869.0,0.0216
Comp_D_ECommercePro,2023-11-27,81053.0,0.0061
Comp_D_ECommercePro,2023-11-29,81189.0,0.0155
Comp_D_ECommercePro,2023-11-30,81293.0,0.0158
Comp_D_ECommercePro,2023-12-02,81529.0,0.0234
Comp_D_ECommercePro,2023-12-03,81575.0,0.0096
Comp_D_ECommercePro,2023-12-04,81755.0,0.0189
Comp_D_ECommercePro,2023-12-05,81903.0,0.0118
Comp_D_ECommercePro,2023-12-06,82050.0,0.0202
Comp_D_ECommercePro,2023-12-08,82200.0,0.0072
Comp_D_ECommercePro,2023-12-10,82327.0,0.0219
Comp_D_ECommercePro,2023-12-12,82491.0,0.02
Comp_D_ECommercePro,2023-12-14,82651.0,0.0089
Comp_D_ECommercePro,2023-12-15,82704.0,0.0159
Comp_D_ECommercePro,2023-12-16,82741.0,0.0134
Comp_D_ECommercePro,2023-12-17,82829.0,0.0179
Comp_D_ECommercePro,2023-12-19,82923.0,0.0142
Comp_D_ECommercePro,2023-12-21,83066.0,0.0154
Comp_D_ECommercePro,2023-12-22,83186.0,0.0214
Comp_D_ECommercePro,2023-12-23,83257.0,0.0227
Comp_D_ECommercePro,2023-12-25,83388.0,0.009
Comp_D_ECommercePro,2023-12-27,83456.0,0.007
Comp_D_ECommercePro,2023-12-29,83621.0,0.0202
Comp_D_ECommercePro,2023-12-31,83660.0,0.02
Comp_D_ECommercePro,2024-01-02,83803.5,0.0184
Comp_D_ECommercePro,2024-01-03,83953.5,0.0167
Comp_D_ECommercePro,2024-01-04,83998.5,0.0172
Comp_D_ECommercePro,2024-01-05,84091.5,0.0095
Comp_D_ECommercePro,2024-01-06,84275.0,0.0199
Comp_D_ECommercePro,2024-01-07,84415.0,0.0054
Comp_D_ECommercePro,2024-01-09,84498.0,0.013
Comp_D_ECommercePro,2024-01-11,84596.5,0.0124
Comp_D_ECommercePro,2024-01-13,84711.0,0.0089
Comp_D_ECommercePro,2024-01-14,84750.0,0.0089
Comp_D_ECommercePro,2024-01-16,84786.0,0.0213
Comp_D_ECommercePro,2024-01-18,84872.5,0.0119
Comp_D_ECommercePro,2024-01-20,85056.0,0.0207
Comp_D_ECommercePro,2024-01-22,85103.0,0.0092
Comp_D_ECommercePro,2024-01-23,85269.5,0.0128
Comp_D_ECommercePro,2024-01-24,85345.0,0.0108
Comp_D_ECommercePro,2024-01-26,85490.0,0.0202
Comp_D_ECommercePro,2024-01-28,85683.0,0.0067
Comp_D_ECommercePro,2024-01-29,85814.0,0.0066
Comp_D_ECommercePro,2024-01-30,85984.0,0.0189
Comp_D_ECommercePro,2024-01-31,86095.0,0.0208
Comp_D_ECommercePro,2024-02-01,86244.0,0.0152
Comp_D_ECommercePro,2024-02-02,86358.0,0.009
Comp_D_ECommercePro,2024-02-04,86547.0,0.0118
Comp_D_ECommercePro,2024-02-06,86581.0,0.0178
Comp_D_ECommercePro,2024-02-08,86661.0,0.0184
Comp_D_ECommercePro,2024-02-09,86792.0,0.0152
Comp_D_ECommercePro,2024-02-10,86956.0,0.0139
Comp_D_ECommercePro,2024-02-11,87095.0,0.0105
Comp_D_ECommercePro,2024-02-12,87212.0,0.0062
Comp_D_ECommercePro,2024-02-13,87348.0,0.0129
Comp_D_ECommercePro,2024-02-14,87517.0,0.0092
Comp_D_ECommercePro,2024-02-16,87668.0,0.0086
Comp_D_ECommercePro,2024-02-18,87735.0,0.0093
Comp_D_ECommercePro,2024-02-19,87795.0,0.0125
Comp_D_ECommercePro,2024-02-20,87899.0,0.0219
Comp_D_ECommercePro,2024-02-22,88096.0,0.0085
Comp_D_ECommercePro,2024-02-24,88321.0,0.0191
Comp_D_ECommercePro,2024-02-25,88410.0,0.0106
Comp_D_ECommercePro,2024-02-27,88617.0,0.0077
Comp_D_ECommercePro,2024-02-28,88722.0,0.009
Comp_D_ECommercePro,2024-03-01,88889.0,0.0207
Comp_D_ECommercePro,2024-03-02,89043.0,0.007
Comp_D_ECommercePro,2024-03-03,89177.0,0.0168
Comp_D_ECommercePro,2024-03-05,89274.0,0.0088
Comp_D_ECommercePro,2024-03-06,89335.0,0.0201
Comp_D_ECommercePro,2024-03-08,89443.0,0.0227
Comp_D_ECommercePro,2024-03-10,89497.0,0.0151
Comp_D_ECommercePro,2024-03-11,89650.0,0.0204
Comp_D_ECommercePro,2024-03-13,89728.0,0.0223
Comp_D_ECommercePro,2024-03-14,89906.0,0.0171
Comp_D_ECommercePro,2024-03-16,90083.0,0.0221
Comp_D_ECommercePro,2024-03-18,90240.0,0.0197
Comp_D_ECommercePro,2024-03-20,90370.0,0.0111
Comp_D_ECommercePro,2024-03-21,90489.0,0.006
Comp_D_ECommercePro,2024-03-22,90572.0,0.0181
Comp_D_ECommercePro,2024-03-24,90652.0,0.0145
Comp_D_ECommercePro,2024-03-25,90789.0,0.0082
Comp_D_ECommercePro,2024-03-27,90933.0,0.0145
Comp_D_ECommercePro,2024-03-28,91023.0,0.0222
Comp_D_ECommercePro,2024-03-29,91131.0,0.006
Comp_D_ECommercePro,2024-03-30,91283.0,0.0213
Comp_D_ECommercePro,2024-04-01,91395.0,0.0196
Comp_D_ECommercePro,2024-04-02,91555.0,0.0191
Comp_D_ECommercePro,2024-04-04,91623.0,0.006
Comp_D_ECommercePro,2024-04-06,91833.0,0.0156
Comp_D_ECommercePro,2024-04-08,91924.0,0.0192
Comp_D_ECommercePro,2024-04-10,92088.0,0.0179
Comp_D_ECommercePro,2024-04-12,92217.0,0.0191
Comp_D_ECommercePro,2024-04-14,92306.0,0.0181
Comp_D_ECommercePro,2024-04-15,92474.0,0.0132
Comp_D_ECommercePro,2024-04-16,92612.0,0.0075
Comp_D_ECommercePro,2024-04-17,92695.0,0.0083
Comp_D_ECommercePro,2024-04-19,92790.0,0.0136
Comp_D_ECommercePro,2024-04-20,92838.0,0.0102
Comp_D_ECommercePro,2024-04-22,92961.0,0.0076
Comp_D_ECommercePro,2024-04-23,93080.0,0.0197
Comp_D_ECommercePro,2024-04-25,93206.0,0.0088
Comp_D_ECommercePro,2024-04-27,93245.0,0.018
Comp_D_ECommercePro,2024-04-29,93334.0,0.0132
Comp_D_ECommercePro,2024-05-01,93484.0,0.0175
Comp_D_ECommercePro,2024-05-03,93631.0,0.0072
Comp_D_ECommercePro,2024-05-05,93822.0,0.0066
Comp_D_ECommercePro,2024-05-07,93906.0,0.0132
Comp_D_ECommercePro,2024-05-08,94017.0,0.0109
Comp_D_ECommercePro,2024-05-09,94185.0,0.0079
Comp_D_ECommercePro,2024-05-11,94334.0,0.0109
Comp_D_ECommercePro,2024-05-13,94397.0,0.0119
Comp_D_ECommercePro,2024-05-15,94560.0,0.0154
Comp_D_ECommercePro,2024-05-17,94653.0,0.0116
Comp_D_ECommercePro,2024-05-19,94778.0,0.0104
Comp_D_ECommercePro,2024-05-20,94902.0,0.0225
Comp_D_ECommercePro,2024-05-22,94988.0,0.0158
Comp_D_ECommercePro,2024-05-23,95107.0,0.0199
Comp_D_ECommercePro,2024-05-25,95305.0,0.0173
Comp_D_ECommercePro,2024-05-27,95445.0,0.0189
Comp_D_ECommercePro,2024-05-29,95578.0,0.0199
Comp_D_ECommercePro,2024-05-30,95714.0,0.0067
Comp_D_ECommercePro,2024-05-31,95817.0,0.0169
Comp_D_ECommercePro,2024-06-02,95906.0,0.0062
Comp_D_ECommercePro,2024-06-04,96021.0,0.0229
Comp_D_ECommercePro,2024-06-06,96219.0,0.0086
Comp_D_ECommercePro,2024-06-07,96432.0,0.0067
Comp_D_ECommercePro,2024-06-09,96537.0,0.0171
Comp_D_ECommercePro,2024-06-10,96702.0,0.0135
Comp_D_ECommercePro,2024-06-12,96722.0,0.0171
Comp_D_ECommercePro,2024-06-14,96845.0,0.0177
Comp_D_ECommercePro,2024-06-16,96880.0,0.017
Comp_D_ECommercePro,2024-06-18,96967.0,0.0124
Comp_D_ECommercePro,2024-06-20,97151.0,0.0144
Comp_D_ECommercePro,2024-06-22,97219.0,0.0208
Comp_D_ECommercePro,2024-06-24,97329.0,0.0165
Comp_D_ECommercePro,2024-06-26,97345.0,0.0224
Comp_D_ECommercePro,2024-06-28,97503.0,0.0096
Comp_D_ECommercePro,2024-06-30,97620.0,0.0145
Comp_D_ECommercePro,2024-07-01,97748.5,0.0057
Comp_D_ECommercePro,2024-07-03,97850.5,0.0204
Comp_D_ECommercePro,2024-07-05,98018.0,0.0137
Comp_D_ECommercePro,2024-07-07,98193.5,0.0168
Comp_D_ECommercePro,2024-07-09,98259.5,0.0169
Comp_D_ECommercePro,2024-07-11,98353.0,0.0196
Comp_D_ECommercePro,2024-07-13,98447.0,0.0162
Comp_D_ECommercePro,2024-07-15,98510.0,0.0184
Comp_D_ECommercePro,2024-07-16,98632.5,0.0062
