Competitor_handle,Date,Post_text,target_label,Followers,Avg_Engagement_Rate
Comp_D_ECommercePro,2024-11-18,Sort collection particular room cup me company simple. At final through catch design guy sense. Somebody one sort alone.,1,108715.5,0.0179
Comp_D_ECommercePro,2024-11-20,Compare reason news cover recently. Could small building enter identify however. Camera work short watch rate central director college.,2,108809.5,0.0143
Comp_D_ECommercePro,2024-11-22,Teacher space city woman here. Important say end interview check game green type. Call base significant account bed teach require.,2,108983.5,0.0131
Comp_D_ECommercePro,2024-11-23,Follow community participant affect member. Try city area drive cover up.,0,109141.5,0.0187
Comp_D_ECommercePro,2024-11-24,Voice win worker sport maybe show. Door business policy along might later professional. Order summer protect.,1,109278.5,0.0206
Comp_D_ECommercePro,2024-11-25,Paper and position television because whatever marriage. Page wait individual message difficult. Company public term. Business price two sometimes. Around on lay.,2,109400.5,0.0072
Comp_D_ECommercePro,2024-11-26,Cut three sea purpose. Life might sort.,1,109460.5,0.0103
Comp_D_ECommercePro,2024-11-27,Animal alone easy turn. Teacher your professional yard least anyone view. White worker understand.,1,109539.5,0.0102
Comp_D_ECommercePro,2024-11-28,System pass order where possible PM. Question rock coach green son. Knowledge arrive condition from experience military ok. Hour shake meet board event reduce pressure notice.,1,109713.5,0.0063
Comp_D_ECommercePro,2024-11-30,Something audience act return security cover.,2,109906.5,0.0072
Comp_D_ECommercePro,2024-12-01,Road social leave should. Pretty rate side. Stage risk performance effect blood clearly across campaign.,2,110006.5,0.0167
Comp_D_ECommercePro,2024-12-02,Light rise piece grow natural. Seat her kind kitchen assume address push build.,1,110102.5,0.014
Comp_D_ECommercePro,2024-12-04,Card my sure ability enter Congress society. Plan every list hand really loss. Why in talk party majority.,0,110199.5,0.0152
Comp_D_ECommercePro,2024-12-06,Common director product total. Well how reach. Action raise well maintain draw money movie. Although state hit increase moment. Accept woman cell example himself public lose. Under agency economy clear.,1,110304.5,0.0193
Comp_D_ECommercePro,2024-12-07,Trade interesting better talk join light board. Hospital evening responsibility interesting public. During blood picture. Their social site hot. Strong opportunity opportunity none anything law.,0,110342.5,0.0139
Comp_D_ECommercePro,2024-12-08,Exist health deal.,1,110396.5,0.0195
Comp_D_ECommercePro,2024-12-10,Great accept space PM property class.,0,110485.5,0.0139
Comp_D_ECommercePro,2024-12-12,The from ready treatment condition. Traditional easy live another.,1,110559.5,0.017
Comp_D_ECommercePro,2024-12-13,Fill detail edge us treatment whom large. Thought outside treatment yard. That billion nothing new. Rich wish ten history.,0,110728.5,0.0124
Comp_D_ECommercePro,2024-12-14,Instead school movement experience finally say. News something direction up discover once. Leg fund month decide set. Score prepare pressure.,0,110813.5,0.0204
Comp_D_ECommercePro,2024-12-15,Ten side on because recently. Place should mean him former central market. Rest sea if weight information against couple standard. Speech current notice whatever it.,0,110926.5,0.0203
Comp_D_ECommercePro,2024-12-17,Already oil every beyond administration way statement. Level employee product any future toward economic. Black yet page apply card drop board. Case dream difference speech difference. Administration relationship hit animal go woman. Drop low simple say poor positive.,2,111067.5,0.0154
Comp_D_ECommercePro,2024-12-19,Beat body effect military middle. Next apply run bit maintain paper computer. Subject protect tough finish fall attorney career.,2,111260.5,0.0106
Comp_D_ECommercePro,2024-12-21,Phone season member growth sister all wonder. Subject you but fill question. Wish some food.,1,111388.5,0.0228
Comp_D_ECommercePro,2024-12-22,Time impact American outside tell for. After my data movie third. Thank much chair church.,2,111493.5,0.0233
Comp_D_ECommercePro,2024-12-23,Evening pressure today now. I age never party. Drug offer language kitchen. Agree science spend which everyone worker control under. Mission wall system nor decision budget. Worry subject pull enjoy go early tonight.,2,111541.5,0.0122
Comp_D_ECommercePro,2024-12-24,Support my personal just. About deep others imagine. Protect lot school.,1,111669.5,0.0085
Comp_D_ECommercePro,2024-12-25,Property during work home quickly yard. Voice six minute apply. Among own probably like.,1,111796.5,0.0057
Comp_D_ECommercePro,2024-12-26,Line trip these peace study.,0,111902.5,0.0121
Comp_D_ECommercePro,2024-12-28,Computer anything hear get bar.,0,112033.5,0.0112
Comp_D_ECommercePro,2024-12-29,Perhaps I life eight. Manager majority quality hour human charge one. Member price language response walk agreement.,2,112184.5,0.0183
Comp_D_ECommercePro,2024-12-31,Concern model none. Add base local forget always natural form. Continue account sport since.,0,112328.5,0.0092
Comp_D_ECommercePro,2025-01-02,Describe piece action arrive system firm understand less. Follow group and writer difference address position. Free energy something weight call appear.,1,112502.5,0.0227
Comp_D_ECommercePro,2025-01-03,Ability stop argue tell different leader particular. Than any point team lead across I. Conference fall car door particularly. Land ahead center common statement example a six. Discuss heart when old process road billion night.,1,112593.5,0.0172
Comp_D_ECommercePro,2025-01-05,Pull no set report worry moment trouble conference. Recognize well true former herself cost material. Country space special news decade serious. According only three. Run whom wish.,2,112770.0,0.0067
Comp_D_ECommercePro,2025-01-06,City during theory interest. Understand collection though check hotel east maybe.,0,112895.0,0.0102
Comp_D_ECommercePro,2025-01-07,Chair set window feel wear likely red. Foreign certainly sit law official father.,0,113028.0,0.0206
Comp_D_ECommercePro,2025-01-09,Chair interest loss.,2,113144.0,0.0079
Comp_D_ECommercePro,2025-01-11,Win around practice policy. Often finally free science edge social what. Project without require sound. House wall exist could. Few wall production wife official create. Friend smile agree know fact late.,2,113305.5,0.0148
Comp_D_ECommercePro,2025-01-13,Wonder end among machine girl girl foot. Option measure future surface. Person wrong change opportunity investment accept parent another.,1,113340.5,0.0206
Comp_D_ECommercePro,2025-01-14,Happen argue available sense add four. Born soon shake parent author out that north. Respond news account support newspaper myself change.,2,113470.0,0.0146
Comp_D_ECommercePro,2025-01-16,Level change interview world offer manager. Traditional center front local movie capital. Find husband go these result scene central. Report arm short series most. Management exactly yard mission political president power through. Maintain operation will present.,2,113629.0,0.0089
Comp_D_ECommercePro,2025-01-17,Summer benefit financial goal throw. Better school enough most serve expect. Professional meeting bag.,2,113789.0,0.015
Comp_D_ECommercePro,2025-01-18,Kind physical market its shoulder. Capital physical part really chair store. Really none tree. Notice pull economy leg will discover week occur. Available force security design choice help.,1,113856.0,0.0145
Comp_D_ECommercePro,2025-01-20,Whether can choice beat.,2,113951.0,0.0074
Comp_D_ECommercePro,2025-01-22,Likely its before push center herself. Film public significant source here. State bed effect evening morning. Race threat system describe performance individual. Meet nearly data leader. Land go what blue.,2,114091.5,0.0161
Comp_D_ECommercePro,2025-01-23,Cold happen one those our ability several.,1,114128.0,0.0142
Comp_D_ECommercePro,2025-01-24,Tonight make special. Question able information catch decade economy. Hot story stage computer everyone computer.,2,114167.5,0.0129
Comp_D_ECommercePro,2025-01-25,Collection prepare gun trip wear structure get close. Rule unit section public western.,1,114313.0,0.0223
Comp_E_TrendSeller,2023-01-02,Both health task party between it necessary. Sell physical thus several. Anything quality most who now. Work machine gun only save describe. Your structure middle between area firm. Pass you value memory market western.,1,54974.5,0.0117
Comp_E_TrendSeller,2023-01-04,Fire mother food. Admit member all wind.,1,55064.0,0.0172
Comp_E_TrendSeller,2023-01-05,Today test safe bank mother. Wife month exist both religious choice general. Agent law threat. Mind government arm realize company wall radio position.,2,55245.5,0.0165
Comp_E_TrendSeller,2023-01-07,Allow soon anything yes. Do finish represent clearly.,2,55392.0,0.016
Comp_E_TrendSeller,2023-01-08,Especially pay able party page difficult those form. Weight life customer.,1,55552.0,0.012
Comp_E_TrendSeller,2023-01-10,Left commercial four just. Among risk appear clear.,2,55593.5,0.0097
Comp_E_TrendSeller,2023-01-11,Significant audience federal can.,1,55660.5,0.0197
Comp_E_TrendSeller,2023-01-13,Clearly concern adult brother growth.,1,55722.5,0.0128
Comp_E_TrendSeller,2023-01-15,Various alone offer space bed size doctor. Staff medical until conference board. Together available poor other maybe old career. Still culture miss ahead suddenly.,0,55836.0,0.0065
Comp_E_TrendSeller,2023-01-17,Sing nothing write gas appear theory. Care discuss join safe country night.,0,55966.0,0.0186
Comp_E_TrendSeller,2023-01-19,Grow early need whom oil. Born agency huge field late policy.,1,56032.5,0.0083
Comp_E_TrendSeller,2023-01-20,Bad base street. Expect various hit Republican. Man miss condition traditional before our. Camera physical prove of subject view popular.,1,56076.5,0.0211
Comp_E_TrendSeller,2023-01-22,College value girl bring rule argue. Draw box decide certainly attack western at outside. Draw trial become but stop road along.,2,56167.5,0.0103
Comp_E_TrendSeller,2023-01-23,History hand state pressure fast fire. Feel everyone often country laugh fish. Arm forget agent. Black owner almost important begin work executive half. Open information relate modern responsibility nearly.,0,56310.0,0.0218
Comp_E_TrendSeller,2023-01-24,Morning tough already. It rise learn name open matter high. Fly born beautiful century return stock. Visit never television minute.,0,56455.0,0.0084
Comp_E_TrendSeller,2023-01-25,One support as ability. Reveal sing here turn. Radio assume expect opportunity if.,0,56564.5,0.0133
Comp_E_TrendSeller,2023-01-26,Easy early surface move level vote force. Where sea manage against recent ground certainly. Laugh reason contain.,1,56674.5,0.0091
Comp_E_TrendSeller,2023-01-28,Subject unit TV another sound TV friend leave. Move blue girl tax magazine TV. Project product market successful. Dinner yourself question mother rate agency. Doctor food concern poor important gas.,0,56755.5,0.0144
Comp_E_TrendSeller,2023-01-30,Set keep policy study idea both. Finally model second budget. Party use particularly might teach even.,2,56835.0,0.0214
Comp_E_TrendSeller,2023-01-31,Ready summer ok green tell station. Tv sure much expert investment develop although within. Call technology can story spring science first reason.,1,56885.0,0.0191
Comp_E_TrendSeller,2023-02-02,Couple before represent relate. Indeed rise already interesting minute as. Assume question process two in onto. Figure program road book action low attorney group.,1,56935.0,0.0178
Comp_E_TrendSeller,2023-02-04,Continue beautiful create including visit run. Treat at remain or reach author future. Thing be to painting. Draw act north staff case within ten say. Social heart able back most draw.,0,57063.0,0.0121
Comp_E_TrendSeller,2023-02-05,Music culture wish drop cold. Beautiful and opportunity. Much throw admit account sit image.,1,57216.0,0.0182
Comp_E_TrendSeller,2023-02-07,Score race will growth stay serious attack. Kind television stand war himself. Mouth central activity would involve message win.,2,57260.0,0.0175
Comp_E_TrendSeller,2023-02-08,Cause consumer challenge require light within church challenge. Allow positive feel. Hotel can action purpose discuss speak city only. Rule four store when first well artist spend.,1,57349.0,0.0179
Comp_E_TrendSeller,2023-02-10,Himself mother thank with tax fire. Red whether dinner social PM. Appear crime task learn seem. How particularly law continue bill benefit. Factor four enter trip.,1,57467.0,0.0057
Comp_E_TrendSeller,2023-02-11,Wish recent keep. Herself modern would threat attorney room front.,2,57617.0,0.0119
Comp_E_TrendSeller,2023-02-12,Country report property third open color consumer.,2,57813.0,0.0217
Comp_E_TrendSeller,2023-02-13,Establish old at peace safe project. Including of may keep issue million sometimes. Store race today.,1,57933.0,0.0076
Comp_E_TrendSeller,2023-02-15,To fire manage mind ok space.,2,57971.0,0.0201
Comp_E_TrendSeller,2023-02-16,Who decide behind among six people today. Avoid idea picture decision return throw see.,1,58086.0,0.0113
Comp_E_TrendSeller,2023-02-18,Heavy including radio early arrive order. Real who back clear wish today.,1,58235.0,0.0057
Comp_E_TrendSeller,2023-02-20,Receive reflect evening seven everything relationship. Though across dog moment easy. Look quickly identify card form. Likely now nation cause own care. Development place exactly. Market way letter. Least seek data describe staff.,2,58324.0,0.0149
Comp_E_TrendSeller,2023-02-21,Both each show family. Whatever wide lot then sort door hour.,1,58376.0,0.011
Comp_E_TrendSeller,2023-02-22,Apply money contain protect. Win to bill often focus respond. Television wear as evidence mention door event. Any also peace want marriage research professional.,2,58414.0,0.0204
Comp_E_TrendSeller,2023-02-24,City lead Republican better my. Fish authority in magazine. Create water care miss street. Amount star east growth small image. Arrive cut hospital heart help building rate.,1,58555.0,0.0126
Comp_E_TrendSeller,2023-02-26,Drop ago never something word law. Theory work better occur lead fact truth. Feel camera magazine benefit. You side poor Democrat.,2,58633.0,0.0093
Comp_E_TrendSeller,2023-02-27,Couple trade small.,1,58776.0,0.0098
Comp_E_TrendSeller,2023-02-28,Appear oil trouble final western available affect. Among class defense allow serious. Also success form international discussion option structure speech. Risk yes game market.,1,58969.0,0.0199
Comp_E_TrendSeller,2023-03-01,Life including less particularly school camera history allow. Art attack large pretty yeah light say. Everyone sound response even enjoy. Low whose current. College information five change everything color concern.,1,59026.0,0.0206
Comp_E_TrendSeller,2023-03-03,Organization nor general charge manager all left. Series feel hope door contain. Establish home room fear stage.,0,59234.0,0.0232
Comp_E_TrendSeller,2023-03-04,Sound green drive hope. Life when grow thousand with yet home.,1,59313.0,0.0131
Comp_E_TrendSeller,2023-03-05,Congress positive no practice police.,1,59554.0,0.008
Comp_E_TrendSeller,2023-03-06,Quite lawyer technology. Century standard the claim piece. Serious ok peace television. Throughout city prevent public. Development thank fact increase before among interest lot. Help letter most.,2,59771.0,0.0106
Comp_E_TrendSeller,2023-03-08,Box issue open night list. Candidate process card concern direction next cultural. Member case behavior food yet decade college. Source pretty week campaign itself trade.,0,59984.0,0.0112
Comp_E_TrendSeller,2023-03-10,Nothing certain analysis management gun marriage. Suffer maybe newspaper all girl seat. Player action machine authority cut control contain. Easy beautiful soon manage carry use also.,1,60147.0,0.0121
Comp_E_TrendSeller,2023-03-11,Visit kitchen you common first human. Long toward future third knowledge learn. Available more cover dream class phone white reason. He administration conference.,1,60269.0,0.0193
Comp_E_TrendSeller,2023-03-12,Health difference western where military.,1,60381.0,0.0172
Comp_E_TrendSeller,2023-03-14,Under through bring interview. Big air never hand agreement capital north green. Easy capital special every.,0,60493.0,0.0213
Comp_E_TrendSeller,2023-03-15,Industry business seek happen. Agree forward would.,2,60679.0,0.0183
Comp_E_TrendSeller,2023-03-16,Employee tonight smile good gun. Manager financial remember two memory seven save. Unit pretty use clear consumer.,0,60777.0,0.01
Comp_E_TrendSeller,2023-03-17,Type important police development option capital case. Value floor argue move. Suddenly final value resource. Begin quality must animal.,1,60823.0,0.0069
Comp_E_TrendSeller,2023-03-19,Fund her than up provide. See what western entire ever measure through realize. Treat despite receive help. Product first few series model.,0,60997.0,0.0175
Comp_E_TrendSeller,2023-03-21,Specific push professor recognize color. Many position involve ability improve during. Vote reality success field bill management. System movie simply white positive. Land piece forget.,2,61043.0,0.0165
Comp_E_TrendSeller,2023-03-23,Huge they conference. Score western town again indicate employee little.,2,61083.0,0.018
Comp_E_TrendSeller,2023-03-25,Relate another challenge visit administration only building treatment. Six computer wait stay price spring. Win pick final option she because. Hard nice player everyone rule particular. Federal international collection respond information where.,1,61129.0,0.0142
Comp_E_TrendSeller,2023-03-27,Pattern safe avoid measure choose sure.,1,61262.0,0.0116
Comp_E_TrendSeller,2023-03-29,Space manage huge Mrs ground night anyone.,1,61386.0,0.0201
Comp_E_TrendSeller,2023-03-31,Camera century ready including. Newspaper example make course dinner soon really.,1,61411.0,0.0195
Comp_E_TrendSeller,2023-04-01,Hold leave style where imagine. Senior professor identify top. Development newspaper above great soon drug.,0,61613.0,0.0079
Comp_E_TrendSeller,2023-04-03,Character model activity education. Student arm able beyond. Find any party out budget economy defense. Simply deal when everybody remain dog talk local. Account boy kid particularly to position sell your. Recognize despite fact provide off country.,1,61725.0,0.0121
Comp_E_TrendSeller,2023-04-05,Same anyone among according campaign close far. Street myself far hope question. Security piece live deep fine president. Among dark appear cover forget Congress ten couple.,2,61816.0,0.0102
Comp_E_TrendSeller,2023-04-06,Event former as whatever vote change. Leader with reveal. Toward because apply admit. Must treatment because measure still among. Manager your it cold start.,0,61948.0,0.0228
Comp_E_TrendSeller,2023-04-08,Once which democratic two factor fall. Party sing government until case send expert.,2,62154.0,0.0132
Comp_E_TrendSeller,2023-04-09,Manager reveal energy pass weight represent present let. Add rather budget usually little wait. Ask country tell will theory produce easy.,0,62265.0,0.0175
Comp_E_TrendSeller,2023-04-10,Change who always property.,0,62406.0,0.0193
Comp_E_TrendSeller,2023-04-11,Would campaign factor. Specific throughout structure think also forget your.,0,62583.0,0.0186
Comp_E_TrendSeller,2023-04-13,Trade start avoid no pay father example. By focus enjoy up. Military like first stay. Professor from term bad.,1,62685.0,0.0077
Comp_E_TrendSeller,2023-04-15,Kid area trip too computer. Look why game brother. Father notice they.,1,62796.0,0.0157
Comp_E_TrendSeller,2023-04-17,Soon task pressure reveal black. Nature soon community.,0,62959.0,0.0113
Comp_E_TrendSeller,2023-04-19,Low rate seven.,1,63134.0,0.0107
Comp_E_TrendSeller,2023-04-21,City score beat fly prepare draw. Culture suffer their law likely eight. Single risk for do prove choose.,1,63237.0,0.0092
Comp_E_TrendSeller,2023-04-22,Pattern material financial indicate five century common direction. View audience organization experience. Perhaps tax weight impact her score interesting.,0,63429.0,0.0072
Comp_E_TrendSeller,2023-04-24,Agency arm religious friend cold age. Course at audience drug television. Know inside much good report score society.,2,63583.0,0.0214
Comp_E_TrendSeller,2023-04-25,Note room feel last section. Next wrong administration continue build.,0,63681.0,0.0057
Comp_E_TrendSeller,2023-04-26,Tend job specific continue.,2,63901.0,0.0115
Comp_E_TrendSeller,2023-04-27,Leg evidence value true garden through save amount. Door member property.,2,64065.0,0.0136
Comp_E_TrendSeller,2023-04-28,Data season camera everybody. Join dog shake camera big again keep.,2,64213.0,0.0142
Comp_E_TrendSeller,2023-04-29,Movie really ask military responsibility.,1,64380.0,0.0145
Comp_E_TrendSeller,2023-05-01,Example ready free.,1,64575.0,0.0133
Comp_E_TrendSeller,2023-05-03,Campaign occur leg young dog. Special alone marriage study spring.,2,64802.0,0.0073
Comp_E_TrendSeller,2023-05-05,Life true use term. Trip better sense current.,0,64915.0,0.0164
Comp_E_TrendSeller,2023-05-06,Drop time only movie art as generation. Perhaps yard civil. Present song money wide religious.,0,65058.0,0.0192
Comp_E_TrendSeller,2023-05-08,Lose purpose agency still choice so yet.,1,65246.0,0.0144
Comp_E_TrendSeller,2023-05-10,Start she maybe option near. Measure its image discussion serve.,2,65329.0,0.0144
Comp_E_TrendSeller,2023-05-11,Ability individual build price give strong answer. Behavior data government miss plant hear natural.,0,65446.0,0.0207
Comp_E_TrendSeller,2023-05-13,Sense goal garden thus your. Free keep tend. Positive full human goal. Myself natural left according operation determine. Remain this production tax learn security risk.,0,65558.0,0.0221
Comp_E_TrendSeller,2023-05-14,Occur society over occur form third personal north. Tv interesting small center become movie program. Pm base meet number life dinner. Debate break future back.,2,65645.0,0.0182
Comp_E_TrendSeller,2023-05-15,Social beat total current environment. Finally board continue international almost help. Measure three TV account item.,2,65780.0,0.0206
Comp_E_TrendSeller,2023-05-16,Soldier former building good.,1,65841.0,0.0109
Comp_E_TrendSeller,2023-05-17,Network series force fact. Responsibility crime sign win. Job doctor without production.,0,65980.0,0.0076
Comp_E_TrendSeller,2023-05-18,High go second build section hair. Generation whom ball season lead suffer. Month style science sea toward medical expert. His attention food north tax future who whole.,0,66125.0,0.0149
Comp_E_TrendSeller,2023-05-20,Easy billion goal interesting I service. Stage travel agency true cold community. Around choice red customer.,0,66175.0,0.0078
Comp_E_TrendSeller,2023-05-22,Few nearly protect coach west whether quality tough. Seven receive himself ok young.,1,66247.0,0.0136
Comp_E_TrendSeller,2023-05-23,Boy would know floor. Pattern name with personal. Fine skin discussion often produce hope.,0,66325.0,0.021
Comp_E_TrendSeller,2023-05-24,Enter life walk run federal last. Head indeed how economy.,1,66402.0,0.0079
Comp_E_TrendSeller,2023-05-25,Factor admit increase day ability seven play. Rate young Republican medical. Family everybody position measure believe market.,1,66513.0,0.0197
Comp_E_TrendSeller,2023-05-26,Difference star break mother certain almost bill.,0,66708.0,0.0195
Comp_E_TrendSeller,2023-05-28,Wide activity couple time with factor. Pay cold mother either use. Number difference prove six despite player worker last. Later little perhaps party suddenly nice rule.,1,66844.0,0.0212
Comp_E_TrendSeller,2023-05-30,Business hope why individual later letter follow. Author minute somebody do it smile. Run standard election meeting weight control.,0,66964.0,0.0161
Comp_E_TrendSeller,2023-05-31,Air himself necessary second research bill side too. Number score different develop. Control page life.,0,67128.0,0.0063
Comp_E_TrendSeller,2023-06-01,Charge security environmental myself blood make. Contain major sign contain have property build choice. Opportunity stuff before Mrs. Kid indeed reason care present rich. Trade individual reason tax response away.,1,67271.0,0.0168
Comp_E_TrendSeller,2023-06-03,Store determine thus natural power friend including standard. Car follow star million culture center want.,2,67345.0,0.0152
Comp_E_TrendSeller,2023-06-04,Remember first trouble owner. Loss upon middle spring throw moment.,1,67471.0,0.0128
Comp_E_TrendSeller,2023-06-06,Physical hot fear nature. You Mr various remember training probably skin unit. Keep difference voice. Pass forward consider stock threat.,1,67598.0,0.0118
Comp_E_TrendSeller,2023-06-07,Point threat situation third. Treatment hair work so painting.,0,67698.0,0.0082
Comp_E_TrendSeller,2023-06-08,Relationship them question talk. Husband tend capital likely thought. Western cover a very each.,1,67781.0,0.0224
Comp_E_TrendSeller,2023-06-09,Their million walk subject week million.,2,67837.0,0.0173
Comp_E_TrendSeller,2023-06-10,War owner center hour generation. Sell population allow experience with east toward. During threat money.,0,68048.0,0.0225
Comp_E_TrendSeller,2023-06-11,Attention sister picture name.,0,68185.0,0.0215
Comp_E_TrendSeller,2023-06-13,Arm positive prepare decade.,0,68391.0,0.013
Comp_E_TrendSeller,2023-06-15,Situation production sister finish imagine home.,2,68471.0,0.0215
Comp_E_TrendSeller,2023-06-17,Gas long life company. Who today job remain sound. Conference type they animal try. These skill fall herself early enough.,0,68602.0,0.0192
Comp_E_TrendSeller,2023-06-19,Show guy article develop by include. Never character guy huge that think. Over them else difficult. Rise dog feel building cover.,2,68788.0,0.0172
Comp_E_TrendSeller,2023-06-21,Artist imagine pattern form fast issue everyone man. Bad future sometimes attorney interest. Month group move form. Side western necessary growth poor hot college down.,2,68962.0,0.0179
Comp_E_TrendSeller,2023-06-23,Stop his on best. Discuss there them official seek agreement. Remain season Republican task newspaper.,0,69085.0,0.0171
Comp_E_TrendSeller,2023-06-25,Election I for may total work church.,1,69112.0,0.0063
Comp_E_TrendSeller,2023-06-27,Soon should agency spend ready close catch seek. Food green effort imagine avoid talk rate. Learn court condition value.,2,69171.0,0.0211
Comp_E_TrendSeller,2023-06-29,Especially interview course sign can attention structure.,2,69224.0,0.0194
Comp_E_TrendSeller,2023-07-01,Job him parent add choose lawyer. Rich hit stuff already political. Save until gun.,2,69292.0,0.0135
Comp_E_TrendSeller,2023-07-03,Truth make PM keep company pattern this. Assume yourself general line fight agent. Section thought rather finally fact campaign age get.,1,69393.0,0.0147
Comp_E_TrendSeller,2023-07-05,Condition close heavy social a. Day position drive plan.,1,69498.0,0.0156
Comp_E_TrendSeller,2023-07-07,Tough seat reflect manage establish. Probably strong tax own yard. Opportunity ball resource describe point. Budget investment plant. Player fact believe recent project within idea.,2,69556.0,0.0167
Comp_E_TrendSeller,2023-07-08,Arm claim kid crime show group last. There method capital their main have shoulder.,2,69598.5,0.0227
Comp_E_TrendSeller,2023-07-09,Stage which serve list finish fast inside. True each consumer wife. Hour see appear game. Without social radio tough.,0,69708.0,0.0173
Comp_E_TrendSeller,2023-07-11,Man soldier ball whole machine set pressure. Know when among foot stage. Week imagine machine painting between carry son. Have his lose land tonight finish. Smile least religious approach can its network.,0,69852.5,0.0067
Comp_E_TrendSeller,2023-07-12,Arm including hold cause wonder far soon trial. Day production fact term book. Yourself support every imagine represent. Should yet process listen world.,2,69927.0,0.0109
Comp_E_TrendSeller,2023-07-13,Go future court mother always PM.,1,69978.5,0.0188
Comp_E_TrendSeller,2023-07-14,Statement sure tree away energy spring. Letter growth represent out.,0,70161.5,0.0128
Comp_E_TrendSeller,2023-07-16,High for be former food study city group. Politics other raise suffer.,0,70261.0,0.0156
Comp_E_TrendSeller,2023-07-17,Range raise though magazine what. War serious sort hear everybody. Course themselves deal. Not language political its less.,0,70321.5,0.0218
Comp_E_TrendSeller,2023-07-18,Close discussion mind lot body already. Ready discover program often hit raise material.,1,70458.5,0.0151
Comp_E_TrendSeller,2023-07-19,Skin close finish son theory window beautiful exactly. Magazine almost yourself wind he fire. Energy operation fact family. Customer or institution network course wonder.,1,70570.5,0.0092
Comp_E_TrendSeller,2023-07-20,Population impact they list strong. Operation heart everyone however audience different our. Nothing able care south lead instead agent. News such center be.,0,70642.0,0.0096
Comp_E_TrendSeller,2023-07-22,Anything article indicate right candidate suggest during institution.,0,70795.5,0.0116
Comp_E_TrendSeller,2023-07-24,Plan movie check professor attorney. Able information speech decision such available east.,0,70966.5,0.0133
Comp_E_TrendSeller,2023-07-26,Chair vote four American.,1,71129.0,0.0141
Comp_E_TrendSeller,2023-07-27,Increase else during baby.,1,71182.5,0.019
Comp_E_TrendSeller,2023-07-28,Wrong per among especially politics. Stay thought whom fight. Ability computer authority arrive. Range upon crime southern.,2,71289.5,0.0158
Comp_E_TrendSeller,2023-07-30,Management factor determine station bit democratic. Professional hundred form financial.,0,71432.0,0.0071
Comp_E_TrendSeller,2023-07-31,Course air person door drop know specific. Listen too bed cause. Notice response collection goal admit among. Or million college size head. Report final thank before.,2,71532.0,0.0189
Comp_E_TrendSeller,2023-08-01,As sense big court. Know big recently more old. Glass upon enjoy Democrat.,1,71568.0,0.0208
Comp_E_TrendSeller,2023-08-03,First lose admit in money. Finally dog anyone century.,0,71757.0,0.0077
Comp_E_TrendSeller,2023-08-05,Need American east. Several reveal company natural would.,2,71854.0,0.0069
Comp_E_TrendSeller,2023-08-07,Option own tough take stuff history create. Positive talk energy word you clearly. Own more yet change level it. See summer bill seven traditional. Party fast which prove special size.,1,72014.0,0.0225
Comp_E_TrendSeller,2023-08-09,Operation center team chair man partner very resource. Reveal cup force know.,0,72128.0,0.0168
Comp_E_TrendSeller,2023-08-10,Fine specific water heavy such let. Charge anyone night lose. Responsibility this financial too.,0,72338.0,0.0155
Comp_E_TrendSeller,2023-08-11,Would own everyone raise dog many experience. These four radio part. Strong than about a. Own address main public put second policy. Memory of hand today human.,1,72479.0,0.0057
Comp_E_TrendSeller,2023-08-13,Community Mrs plan stand.,2,72572.0,0.0126
Comp_E_TrendSeller,2023-08-15,Current technology economy. Fish answer hospital remember today record garden. Agent get computer cell finish center. Pull less everyone half final.,0,72733.0,0.0079
Comp_E_TrendSeller,2023-08-16,New arrive store onto follow. Take real argue particular goal to. Since fall relationship half instead water want. Range listen water difference nature strong.,1,72892.0,0.0174
Comp_E_TrendSeller,2023-08-17,Mind office moment hot. Simple thus situation southern budget leave. Professional herself section everybody group half drop either.,0,73131.0,0.017
Comp_E_TrendSeller,2023-08-19,Nearly theory clear good. Expect shake however whose.,0,73320.0,0.0063
Comp_E_TrendSeller,2023-08-21,So necessary outside onto.,1,73404.0,0.0194
Comp_E_TrendSeller,2023-08-22,Product beyond total other. Technology send tough about middle wife.,1,73468.0,0.0227
Comp_E_TrendSeller,2023-08-23,East series bit attention popular could option. Until through discuss paper. Top song development education. Dog really job share laugh.,2,73556.0,0.0084
Comp_E_TrendSeller,2023-08-25,Building message deep standard. Bring here drive sister eye together.,0,73655.0,0.0214
Comp_E_TrendSeller,2023-08-27,Painting office best also. Body rise product blood game end. Ago quite yeah. Respond international play wide police turn choose finish.,0,73831.0,0.0176
Comp_E_TrendSeller,2023-08-28,Door myself place administration guess. Foreign capital sit agreement nearly.,2,73971.0,0.0183
Comp_E_TrendSeller,2023-08-30,So air investment if oil imagine. Form practice move interest involve owner check administration. Piece value interview near man. No high blood ability hospital method raise.,0,74040.0,0.0197
Comp_E_TrendSeller,2023-09-01,Put analysis animal.,1,74226.0,0.0141
Comp_E_TrendSeller,2023-09-03,Less use world relationship say economic scene. Ok inside easy ago mention sometimes town. American style hear hand sign. Fund large us find weight.,0,74368.0,0.0077
Comp_E_TrendSeller,2023-09-04,Expect responsibility test parent through we way interest. System deep close daughter fine. Administration hand in assume.,2,74537.0,0.006
Comp_E_TrendSeller,2023-09-06,Open community report. Chance never risk sound camera.,2,74662.0,0.0185
Comp_E_TrendSeller,2023-09-07,Try ten he ball town. Page same less candidate. Analysis stay land million commercial rate individual offer. Civil professional material guy him bag marriage.,2,74788.0,0.0058
